arbitration_id,adj_page_sum,adj_page_mean,adj_page_var,adj_page_sd,adj_page_min,adj_page_max,italaw_title,italaw_case_type,italaw_arbitration_rules,italaw_investment_treaty,italaw_legal_instruments,italaw_economic_sector,page_sum,page_mean,page_var,page_sd,page_min,page_max,num_known_docs,num_avail_docs,pct_avail_docs
2002_tokios_tokel_s_v_ukraine,170.0,34.0,978.5,31.280984639234106,4.0,81.0,"Tokios Tokelés v. Ukraine, ICSID Case No. ARB/02/18 | italaw",International Investment Agreement,ICSID,Lithuania-Ukraine BIT,,,169.0,33.8,955.2,30.906310035330975,4.0,80.0,5,5,1.0
2003_adc_v_hungary,106.0,106.0,,,106.0,106.0,"ADC Affiliate Limited and ADC & ADMC Management Limited v. The Republic of Hungary, ICSID Case No. ARB/03/16  | italaw",International Investment Agreement,ICSID,Cyprus-Hungary BIT,,,106.0,106.0,,,106.0,106.0,1,1,1.0
2003_awg_v_argentina,390.0,35.45454545454545,1022.8727272727274,31.98238151346343,2.0,113.0,"AWG Group Ltd. v. The Argentine Republic, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),Argentina-United Kingdom BIT,Argentina-United Kingdom BIT,,390.0,35.45454545454545,1022.8727272727274,31.98238151346343,2.0,113.0,11,11,1.0
2003_bayindir_v_pakistan_i,294.0,147.0,10952.0,104.65180361560904,73.0,221.0,"Bayindir Insaat Turizm Ticaret Ve Sanayi A.S. v. Islamic Republic of Pakistan (I), ICSID Case No. ARB/03/29 | italaw",International Investment Agreement,ICSID,Pakistan-Turkey BIT,Pakistan-Turkey BIT,,294.0,147.0,10952.0,104.65180361560904,73.0,221.0,2,2,1.0
2003_bg_v_argentina,1957.0,65.23333333333333,8651.564367816092,93.01378590196236,2.0,395.0,"BG Group Plc. v. The Republic of Argentina, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),Argentina-United Kingdom BIT,Argentina-United Kingdom BIT,,1957.0,65.23333333333333,8651.564367816092,93.01378590196236,2.0,395.0,31,30,0.967741935483871
2003_camuzzi_v_argentina_i,316.0,63.2,2582.7,50.820271545909705,24.0,152.0,"Camuzzi International S.A. v. The Argentine Republic, ICSID Case No. ARB/03/2 | italaw",International Investment Agreement,ICSID,Argentina-Belgium-Luxembourg BIT,Argentina-Belgium-Luxembourg BIT,,316.0,63.2,2582.7,50.820271545909705,24.0,152.0,5,5,1.0
2003_camuzzi_v_argentina_ii,33.0,33.0,,,33.0,33.0,"Camuzzi International S.A. v. República Argentina, ICSID Case No. ARB/03/7 | italaw",International Investment Agreement,ICSID,Argentina-Belgium-Luxembourg BIT,Argentina-Belgium-Luxembourg BIT,,33.0,33.0,,,33.0,33.0,1,1,1.0
2003_continental_casualty_v_argentina,342.0,57.0,3774.4,61.4361457124387,13.0,153.0,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9 | italaw",International Investment Agreement,ICSID,Argentina-United States BIT,Argentina-United States BIT,,342.0,57.0,3774.4,61.4361457124387,13.0,153.0,9,6,0.6666666666666666
2003_edf_and_others_v_argentina,633.0,90.42857142857143,12816.619047619046,113.21050767317955,22.0,325.0,"EDF International S.A., SAUR International S.A. and León Participaciones Argentinas S.A. v. Argentine Republic, ICSID Case No. ARB/03/23 | italaw",International Investment Agreement,ICSID,"Argentina-Belgium-Luxembourg BIT,Argentina-France BIT","Argentina-Belgium-Luxembourg BIT,Argentina-France BIT",,633.0,90.42857142857143,12816.619047619046,113.21050767317955,22.0,325.0,11,7,0.6363636363636364
2003_el_paso_v_argentina,641.0,91.57142857142857,7860.952380952382,88.6620120511168,16.0,281.0,"El Paso Energy International Company v. The Argentine Republic, ICSID Case No. ARB/03/15 | italaw",International Investment Agreement,ICSID,Argentina-United States BIT,Argentina-United States BIT,,641.0,91.57142857142857,7860.952380952382,88.6620120511168,16.0,281.0,7,7,1.0
2003_encana_v_ecuador,123.0,30.75,724.9166666666666,26.924276530051213,6.0,69.0,"EnCana Corporation v. Republic of Ecuador, LCIA Case No. UN3481, UNCITRAL (formerly EnCana Corporation v. Government of the Republic of Ecuador)  | italaw",International Investment Agreement,UNCITRAL (1976),Canada-Ecuador BIT,Canada-Ecuador BIT,,123.0,30.75,724.9166666666666,26.924276530051213,6.0,69.0,4,4,1.0
2003_eureko_v_poland,121.0,30.25,1633.5833333333337,40.41761167280092,5.0,90.0,Eureko B.V. v. Republic of Poland | italaw,International Investment Agreement,,Netherlands-Poland BIT,Netherlands-Poland BIT,,121.0,30.25,1633.5833333333337,40.41761167280092,5.0,90.0,4,4,1.0
2003_fraport_v_philippines_i,350.0,116.66666666666667,11041.333333333334,105.07774899251189,14.0,224.0,"Fraport AG Frankfurt Airport Services Worldwide v. The Republic of the Philippines, ICSID Case No. ARB/03/25 | italaw",International Investment Agreement,ICSID,Germany-Philippines BIT,Germany-Philippines BIT,,350.0,116.66666666666667,11041.333333333334,105.07774899251189,14.0,224.0,3,3,1.0
2003_gas_natural_v_argentina,31.0,31.0,,,31.0,31.0,"Gas Natural SDG, S.A. v. The Argentine Republic, ICSID Case No. ARB/03/10  | italaw",International Investment Agreement,ICSID,Argentina-Spain BIT,Argentina-Spain BIT,,31.0,31.0,,,31.0,31.0,1,1,1.0
2003_glamis_gold_v_usa,3480.0,66.92307692307692,10646.817496229261,103.18341676950449,1.0,362.0,"Glamis Gold, Ltd. v. The United States of America, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),NAFTA,NAFTA,"Mining and quarrying, including hydrocarbons (oil and gas)",3480.0,66.92307692307692,10646.817496229261,103.18341676950449,1.0,362.0,52,52,1.0
2003_impregilo_v_pakistan_ii,105.0,35.0,3267.0,57.15767664977295,2.0,101.0,"Impregilo S.p.A. v. Islamic Republic of Pakistan, ICSID Case No. ARB/03/3  | italaw",International Investment Agreement,ICSID,Italy-Pakistan BIT,Italy-Pakistan BIT,,105.0,35.0,3267.0,57.15767664977295,2.0,101.0,3,3,1.0
2003_inceysa_v_el_salvador,103.0,103.0,,,103.0,103.0,"Inceysa Vallisoletana S.L. v. Republic of El Salvador, ICSID Case No. ARB/03/26 | italaw",International Investment Agreement,ICSID,El Salvador-Spain BIT,El Salvador-Spain BIT,,103.0,103.0,,,103.0,103.0,1,1,1.0
2003_industria_nacional_de_alimentos_v_peru,71.0,23.666666666666668,362.3333333333333,19.03505538035898,4.0,42.0,"Empresas Lucchetti, S.A. and Lucchetti Peru, S.A. v. The Republic of Peru, ICSID Case No. ARB/03/4 (also known as: Industria Nacional de Alimentos, A.S. and Indalsa Perú S.A. v. The Republic of Peru) | italaw",International Investment Agreement,ICSID,Chile-Peru BIT,Chile-Peru BIT,,71.0,23.666666666666668,362.3333333333333,19.03505538035898,4.0,42.0,3,3,1.0
2003_joy_mining_v_egypt,30.0,15.0,338.0,18.384776310850235,2.0,28.0,"Joy Mining Machinery Limited v. Arab Republic of Egypt, ICSID Case No. ARB/03/11 | italaw",International Investment Agreement,ICSID,Egypt-United Kingdom BIT,Egypt-United Kingdom BIT,,30.0,15.0,338.0,18.384776310850235,2.0,28.0,2,2,1.0
2003_l_e_s_i_v_algeria,42.0,42.0,,,42.0,42.0,"Consortium Groupement L.E.S.I.- DIPENTA v. République algérienne démocratique et populaire, ICSID Case No. ARB/03/08 | italaw",International Investment Agreement,ICSID,Algeria-Italy BIT,,,42.0,42.0,,,42.0,42.0,1,1,1.0
2003_mci_v_ecuador,129.0,64.5,1104.5,33.23401871576773,41.0,88.0,"M.C.I. Power Group L.C. and New Turbine, Inc. v. Republic of Ecuador, ICSID Case No. ARB/03/6 | italaw",International Investment Agreement,ICSID,Ecuador-United States BIT,Ecuador-United States BIT,,129.0,64.5,1104.5,33.23401871576773,41.0,88.0,2,2,1.0
2003_metalpar_v_argentina,152.0,50.666666666666664,272.33333333333337,16.50252505931542,37.0,69.0,"Metalpar S.A. and Buen Aire S.A. v. The Argentine Republic, ICSID Case No. ARB/03/5 | italaw",International Investment Agreement,ICSID,Argentina-Chile BIT,Argentina-Chile BIT,,152.0,50.666666666666664,272.33333333333337,16.50252505931542,37.0,69.0,3,3,1.0
2003_national_grid_v_argentina,256.0,36.57142857142857,2294.285714285714,47.89870263676997,1.0,133.0,"National Grid plc v. The Argentine Republic, UNCITRAL  | italaw",International Investment Agreement,UNCITRAL (1976),Argentina-United Kingdom BIT,Argentina-United Kingdom BIT,,256.0,36.57142857142857,2294.285714285714,47.89870263676997,1.0,133.0,7,7,1.0
2003_pan_american_v_argentina,72.0,72.0,,,72.0,72.0,"Pan American Energy LLC and BP Argentina Exploration Company v. The Argentine Republic, ICSID Case No. ARB/03/13 | italaw",International Investment Agreement,ICSID,Argentina-United States BIT,Argentina-United States BIT,,72.0,72.0,,,72.0,72.0,1,1,1.0
2003_parienti_v_panama,84.0,84.0,,,84.0,84.0,Jean-Marc Parienti v. Autoridad de Transito y Transporte Terrestre | italaw,International Investment Agreement,UNCITRAL Arbitration Rules 1976,France - Panama BIT (1982),France - Panama BIT (1982),Construction,84.0,84.0,,,84.0,84.0,1,1,1.0
2003_petrobart_v_kyrgyz_republic,145.0,24.166666666666668,1016.9666666666666,31.88991481121683,7.0,89.0,"Petrobart Limited v. The Kyrgyz Republic, SCC Case No. 126/2003 | italaw",International Investment Agreement,SCC,Energy Charter Treaty (ECT),Energy Charter Treaty (ECT),,145.0,24.166666666666668,1016.9666666666666,31.88991481121683,7.0,89.0,9,6,0.6666666666666666
2003_plama_v_bulgaria,203.0,67.66666666666667,2122.333333333333,46.068789145508624,18.0,109.0,"Plama Consortium Limited v. Republic of Bulgaria, ICSID Case No. ARB/03/24 | italaw",International Investment Agreement,ICSID,Energy Charter Treaty (ECT),Energy Charter Treaty (ECT),,203.0,67.66666666666667,2122.333333333333,46.068789145508624,18.0,109.0,4,3,0.75
2003_suez_and_interagua_v_argentina,305.0,33.888888888888886,1127.1111111111113,33.57247549870446,1.0,97.0,"Suez, Sociedad General de Aguas de Barcelona S.A., and InterAguas Servicios Integrales del Agua S.A. v. The Argentine Republic, ICSID Case No. ARB/03/17 (formerly Aguas Provinciales de Santa Fe S.A, Suez, Sociedad General de Aguas de Barcelona, S.A., and | italaw",International Investment Agreement,ICSID,"Argentina-France BIT,Argentina-Spain BIT","Argentina-France BIT,Argentina-Spain BIT",,305.0,33.888888888888886,1127.1111111111113,33.57247549870446,1.0,97.0,9,9,1.0
2003_suez_and_vivendi_v_argentina_ii,443.0,40.27272727272727,2040.418181818182,45.17098827586332,3.0,134.0,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerly Aguas Argentinas, S.A., Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re | italaw",International Investment Agreement,ICSID,"Argentina-France BIT,Argentina-Spain BIT","Argentina-France BIT,Argentina-Spain BIT",,443.0,40.27272727272727,2040.418181818182,45.17098827586332,3.0,134.0,11,11,1.0
2003_telef_nica_v_argentina,61.0,61.0,,,61.0,61.0,"Telefónica S.A. v. Argentine Republic, ICSID Case No. ARB/03/20 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Argentina-Spain BIT,Argentina-Spain BIT,Information and communication,61.0,61.0,,,61.0,61.0,2,1,0.5
2003_telekom_malaysia_v_ghana,8.0,4.0,0.0,0.0,4.0,4.0,"Telekom Malaysia Berhad v. Republic of Ghana, PCA Case No. 2003-03 | italaw",International Investment Agreement,UNCITRAL (1976),Ghana-Malaysia BIT,Ghana-Malaysia BIT,,8.0,4.0,0.0,0.0,4.0,4.0,2,2,1.0
2004_abci_investments_v_tunisia,97.0,32.333333333333336,1392.3333333333335,37.31398308052001,2.0,74.0,"ABCI Investments N.V. v. Republic of Tunisia, ICSID Case No. ARB/04/12  | italaw",Foreign Investment Law,ICSID,,,,97.0,32.333333333333336,1392.3333333333335,37.31398308052001,2.0,74.0,3,3,1.0
2004_adm_v_mexico,210.0,30.0,1205.6666666666667,34.72271110766938,2.0,103.0,"Archer Daniels Midland Company and Tate & Lyle Ingredients Americas, Inc. v. The United Mexican States, ICSID Case No. ARB (AF)/04/5 | italaw",International Investment Agreement,ICSID Additional Facility,NAFTA,,Manufacturing,210.0,30.0,1205.6666666666667,34.72271110766938,2.0,103.0,8,7,0.875
2004_berschader_v_russia,87.0,43.5,3280.5,57.27564927611035,3.0,84.0,"Vladimir Berschader and Moïse Berschader v. The Russian Federation, SCC Case No. 080/2004 | italaw",International Investment Agreement,SCC,Belgium-Russian Federation BIT,Belgium-Russian Federation BIT,,87.0,43.5,3280.5,57.27564927611035,3.0,84.0,2,2,1.0
2004_bogdanov_v_moldova_i,30.0,15.0,72.0,8.48528137423857,9.0,21.0,"Iurii Bogdanov, Agurdino-Invest Ltd. and Agurdino-Chimia JSC v. Republic of Moldova, SCC | italaw",International Investment Agreement,SCC,Moldova-Russian Federation BIT,Moldova-Russian Federation BIT,,30.0,15.0,72.0,8.48528137423857,9.0,21.0,2,2,1.0
2004_bp_v_argentina,72.0,72.0,,,72.0,72.0,"BP America Production Company, Pan American Sur SRL, Pan American Fueguina, SRL and Pan American Continental SRL v. The Argentine Republic, ICSID Case No. ARB/04/8 | italaw",International Investment Agreement,ICSID,Argentina-United States BIT,Argentina-United States BIT,,72.0,72.0,,,72.0,72.0,1,1,1.0
2004_cargill_v_poland,184.0,184.0,,,184.0,184.0,"Cargill, Incorporated v. Republic of Poland, ICSID Case No. ARB(AF)/04/2 | italaw",International Investment Agreement,UNCITRAL (1976),Poland-United States Business and Economic Relations Treaty,Poland-United States Business and Economic Relations Treaty,Other service activities,184.0,184.0,,,184.0,184.0,1,1,1.0
2004_cop_v_canada,41.0,13.666666666666666,86.33333333333333,9.291573243177568,6.0,24.0,"Contractual Obligation Productions, LLC, Charles Robert Underwood and Carl Paolino v. Government of Canada | italaw",International Investment Agreement,UNCITRAL,NAFTA,,Information and communication,41.0,13.666666666666666,86.33333333333333,9.291573243177568,6.0,24.0,3,3,1.0
2004_corn_products_v_mexico,245.0,20.416666666666668,727.1742424242425,26.966168478748376,1.0,91.0,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1 | italaw",International Investment Agreement,ICSID Additional Facility,NAFTA,NAFTA,,245.0,20.416666666666668,727.1742424242425,26.966168478748376,1.0,91.0,16,12,0.75
2004_duke_energy_v_ecuador,160.0,40.0,4630.0,68.044103344816,3.0,142.0,"Duke Energy Electroquil Partners & Electroquil S.A. v. Republic of Ecuador, ICSID Case No. ARB/04/19 | italaw",International Investment Agreement,ICSID,Ecuador-United States BIT,Ecuador-United States BIT,,147.0,36.75,3788.25,61.548761157313315,3.0,129.0,7,4,0.5714285714285714
2004_eastern_sugar_v_czech_republic,84.0,28.0,1461.0,38.22302970723278,3.0,72.0,"Eastern Sugar B.V. (Netherlands) v. The Czech Republic, SCC Case No. 088/2004 | italaw",International Investment Agreement,UNCITRAL (1976),Czech Republic-Netherlands BIT,Czech Republic-Netherlands BIT,,84.0,28.0,1461.0,38.22302970723278,3.0,72.0,3,3,1.0
2004_gemplus_v_mexico,422.0,140.66666666666666,43802.33333333333,209.29006983928628,9.0,382.0,"Gemplus S.A., SLP S.A., Gemplus Industrial S.A. de C.V. v. The United Mexican States, ICSID Case No. ARB(AF)/04/3 | italaw",International Investment Agreement,ICSID Additional Facility,"Argentina-Mexico BIT,France-Mexico BIT","Argentina-Mexico BIT,France-Mexico BIT",,422.0,140.66666666666666,43802.33333333333,209.29006983928628,9.0,382.0,3,3,1.0
2004_grand_river_v_usa,2167.0,44.224489795918366,3968.4277210884356,62.99545794014387,1.0,273.0,"Grand River Enterprises Six Nations, Ltd., et al. v. United States of America, UNCITRAL | italaw",International Investment Agreement,UNCITRAL (1976),NAFTA,NAFTA,Manufacturing,2167.0,44.224489795918366,3968.4277210884356,62.99545794014387,1.0,273.0,49,49,1.0
2004_jan_de_nul_and_and_dredging_international_v_egypt,127.0,63.5,1104.5,33.23401871576773,40.0,87.0,"Jan de Nul N.V. and Dredging International N.V. v. Arab Republic of Egypt, ICSID Case No. ARB/04/13 | italaw",International Investment Agreement,ICSID,Belgium-Luxembourg-Egypt BIT,Belgium-Luxembourg-Egypt BIT,,127.0,63.5,1104.5,33.23401871576773,40.0,87.0,6,2,0.3333333333333333
2004_mobil_v_argentina,748.0,74.8,13372.622222222222,115.64005457548964,12.0,381.0,"Mobil Exploration and Development Inc. Suc. Argentina and Mobil Argentina S.A. v. Argentine Republic, ICSID Case No. ARB/04/16 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Argentina-United States BIT,Argentina-United States BIT,"Mining and quarrying, including hydrocarbons (oil and gas)",748.0,74.8,13372.622222222222,115.64005457548964,12.0,381.0,10,10,1.0
2004_oko_v_estonia,118.0,23.6,2332.8,48.29906831399546,2.0,110.0,"Oko Pankki Oyj, VTB Bank (Deutschland) AG and Sampo Bank Plc v. The Republic of Estonia, ICSID Case No. ARB/04/6 (formerly OKO Osuuspankkien Keskuspankki Oyj and others v. Republic of Estonia) | italaw",International Investment Agreement,ICSID,"Estonia-Finland BIT,Estonia-Germany BIT","Estonia-Finland BIT,Estonia-Germany BIT",,118.0,23.6,2332.8,48.29906831399546,2.0,110.0,5,5,1.0
2004_saur_v_argentina,371.0,92.75,2079.5833333333335,45.60244876465883,36.0,147.0,"SAUR International SA v. Republic of Argentina, ICSID Case No. ARB/04/4 | italaw",International Investment Agreement,ICSID,Argentina-France BIT,Argentina-France BIT,,371.0,92.75,2079.5833333333335,45.60244876465883,36.0,147.0,4,4,1.0
2004_talsud_v_mexico,422.0,140.66666666666666,43802.33333333333,209.29006983928628,9.0,382.0,"Talsud S.A. v. The United Mexican States, ICSID Case No. ARB(AF)/04/4 | italaw",International Investment Agreement,ICSID Additional Facility - Arbitration Rules,"Argentina-Mexico BIT,France-Mexico BIT","Argentina-Mexico BIT,France-Mexico BIT",Transportation and storage,422.0,140.66666666666666,43802.33333333333,209.29006983928628,9.0,382.0,3,3,1.0
2004_telenor_v_hungary,60.0,60.0,,,60.0,60.0,"Telenor Mobile Communications A.S. v. The Republic of Hungary, ICSID Case No. ARB/04/15 | italaw",International Investment Agreement,ICSID,Hungary-Norway BIT,Hungary-Norway BIT,,60.0,60.0,,,60.0,60.0,1,1,1.0
2004_tembec_v_usa,3078.0,51.3,5036.315254237291,70.96700116418398,2.0,343.0,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.  | italaw",International Investment Agreement,UNCITRAL (1976),NAFTA,NAFTA,,3078.0,51.3,5036.315254237291,70.96700116418398,2.0,343.0,60,60,1.0
2004_terminal_forest_v_usa,3078.0,51.3,5036.315254237291,70.96700116418398,2.0,343.0,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v. United States of America, UNCITRAL (formerly Canfor Corporation v. United States of America; Tembec et al. v. United States of America; Terminal Forest Products Ltd. v.  | italaw",International Investment Agreement,UNCITRAL (1976),NAFTA,NAFTA,,3078.0,51.3,5036.315254237291,70.96700116418398,2.0,343.0,60,60,1.0
2004_total_v_argentina,662.0,66.2,4333.955555555555,65.83278480784142,4.0,223.0,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01 | italaw",International Investment Agreement,ICSID,Argentina-France BIT,Argentina-France BIT,,662.0,66.2,4333.955555555555,65.83278480784142,4.0,223.0,10,10,1.0
2004_vannessa_ventures_v_venezuela,148.0,21.142857142857142,775.142857142857,27.841387485950786,1.0,78.0,"Vannessa Ventures Ltd. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)04/6 | italaw",International Investment Agreement,ICSID Additional Facility,Canada-Venezuela BIT,Canada-Venezuela BIT,,148.0,21.142857142857142,775.142857142857,27.841387485950786,1.0,78.0,7,7,1.0
2004_vieira_v_chile,211.0,70.33333333333333,2512.3333333333335,50.12318159627672,14.0,110.0,"Sociedad Anónima Eduardo Vieira v. República de Chile, ICSID Case No. ARB/04/7 | italaw",International Investment Agreement,ICSID,Chile-Spain BIT,Chile-Spain BIT,,211.0,70.33333333333333,2512.3333333333335,50.12318159627672,14.0,110.0,3,3,1.0
2004_western_nis_v_ukraine,1.0,1.0,,,1.0,1.0,"Western NIS Enterprise Fund v. Ukraine, ICSID Case No. ARB/04/2  | italaw",International Investment Agreement,ICSID,Ukraine-United States BIT,Ukraine-United States BIT,,1.0,1.0,,,1.0,1.0,1,1,1.0
2004_wintershall_v_argentina,124.0,124.0,,,124.0,124.0,"Wintershall Aktiengesellschaft v. Argentine Republic, ICSID Case No. ARB/04/14 | italaw",International Investment Agreement,ICSID,Argentina-Germany BIT,Argentina-Germany BIT,,124.0,124.0,,,124.0,124.0,6,1,0.16666666666666666
